original_price,discount_original_price,discount_final_price,release_date,reviews,item_id,genre
US$2.99 ,0,0,  Aug 20  2015,  [Mixed],381170,  [Action- Adventure- Indie- Point & Click]
US$6.99 ,0,0,  May 9  2016,  [Mostly Negative],465510,  [Mature- Nudity- Dating Sim- RPG- Indie- Casual- Anime]
US$14.99 ,0,US$119.32 ,  Jul 9  2015,  [Positive],327520,  [Adventure- Indie- Action- Female Protagonist- Puzzle]
US$4.99 ,0,US$11.97 ,  Apr 24  2015,  [Mixed],361190,  [Casual- Simulation- Indie- Action]
US$6.99 ,0,0,  May 9  2016,  [],434240,  [Action- Indie- Arcade- Sci-fi- Top-Down Shooter- Bullet Hell]
US$9.99 ,0,0,  Jan 7  2016,  [Mixed],378450,  [Action]
Free to Play,0,0,  Apr 21  2016,  [Mixed- Mixed],414730,  [Free to Play- Clicker- Casual- Adventure- Indie- Multiplayer]
US$2.99 ,0,0,  Mar 18  2013,  [Very Positive- Very Positive],230050,  [Platformer- Indie- Satire- Comedy- Short- Parody- Pixel Graphics- 2D- Singleplayer- Funny- Retro- Adventure- Exploration- Action- Casual- Side Scroller- Metroidvania- Zombies]
US$49.99 ,0,0,  May 19  2016,  [Very Positive- Very Positive],434030,  [Early Access- Simulation- Indie- Flight- Realistic- Open World]
US$9.99 ,0,0,  Jul 16  2015,  [Very Positive],359960,  [Action- Massively Multiplayer- Indie- Platformer]
US$29.99 ,0,0,  Sep 22  2016,  [Mixed],496730,  [Strategy- Adventure- Indie- Turn-Based- Exploration- Sandbox- Dragons- Magic- Singleplayer- Loot- Grid-Based Movement- Turn-Based Strategy- Grand Strategy- Turn-Based Tactics- Tactical- 4X]
US$19.99 ,0,0,  Oct 12  2010,  [Mostly Positive- Mixed],47790,  [FPS- Action- Shooter- Military- Multiplayer- First-Person- Singleplayer- Modern- War- Linear- America- Realistic- Mature- Co-op- Stealth- Controller]
US$4.99 ,0,0,  Jan 29  2016,  [Mostly Positive],425230,  [Early Access- Indie- Action- Adventure- RPG]
US$4.99 ,0,0,  Mar 4  2016,  [Mostly Negative],446470,  [Simulation]
US$4.99 ,0,0,  Feb 18  2009,  [Positive],38140,  [Casual- Agriculture]
US$9.99 ,0,US$253.07 ,  Jun 30  2011,  [Very Positive],94590,  [Puzzle- Adventure- Point & Click- Casual- Detective- Comedy- Surreal- Mystery- Singleplayer- Funny- Conspiracy- Touch-Friendly- Short]
US$2.99 ,0,0,  Dec 17  2015,  [Very Positive],356070,  [Action- Indie- Platformer- 2D- Local Multiplayer- Funny- Retro]
Free to Play,0,0,  Apr 25  2014,  [Mostly Positive- Mostly Positive],207230,  [Free to Play- Action- Anime- Fighting- Multiplayer- Indie- MOBA- Massively Multiplayer- Third Person- PvP- MMORPG- Team-Based- RPG- Hack and Slash- Adventure- Fantasy- Co-op- Online Co-Op- Female Protagonist- Third-Person Shooter]
US$5.99 ,0,0,  Nov 16  2015,  [Positive],416390,  [Early Access- Action- Indie]
US$2.99 ,0,US$117.39 ,  Oct 2  2013,  [],234210,  [Action]
US$9.99 ,0,0,  Feb 18  2016,  [Mostly Positive],350090,  [Strategy- Indie- Simulation- Management]
US$1.99 ,0,US$90.88 ,  Apr 9  2013,  [Positive],73119,  [Action- RPG]
US$3.99 ,0,US$90.88 ,  Oct 11  2012,  [Mostly Positive],73115,  [RPG- Action]
US$0.99 ,0,US$3.31 ,  Feb 19  2016,  [Very Positive- Very Positive],439910,  [Indie- Casual- Action- Multiplayer]
US$4.99 ,0,US$1.60 ,  Apr 22  2016,  [Mixed- Mixed],440730,  [Early Access- Action- Adventure- Indie- Simulation- Zombies- Shooter- Horror]
US$9.99 ,0,0,  May 23  2016,  [Mixed],461680,  [Simulation- Racing- Sports]
US$14.99 ,0,0,  Aug 5  2015,  [Positive],334260,  [Indie- Visual Novel- Puzzle- Fantasy- Steampunk- Singleplayer- Anime- Great Soundtrack- Story Rich]
US$4.99 ,US$154.72 ,US$29.95 ,  Mar 19  2009,  [Mostly Positive],11340,  [Action- Indie- Top-Down- Horror- Shooter- RPG- Zombies- Arcade- Top-Down Shooter]
US$7.99 ,0,0,  Oct 14  2015,  [Very Positive- Very Positive],385250,  [Casual- Puzzle- Indie]
US$9.99 ,0,US$66.53 ,  Dec 15  2006,  [Positive],50990,  [Casual- Hidden Object]
US$15.99 ,0,0,  Sep 17  2014,  [Mixed- Very Positive],312750,  [RPG- JRPG- Remake- Fantasy- Story Rich- Classic- Great Soundtrack- Singleplayer- Turn-Based- Adventure- Anime- 1990's- Difficult]
US$2.99 ,0,0,  Aug 6  2015,  [Mostly Positive],370200,  [Indie- Casual- Visual Novel]
US$7.99 ,0,US$119.32 ,  May 24  2013,  [Very Positive],238530,  [Indie- Action- Casual- Platformer- Puzzle- Puzzle-Platformer- Great Soundtrack- Difficult- Pixel Graphics- Local Multiplayer]
US$9.99 ,0,0,  Mar 26  2009,  [Mixed],51020,  [Casual- Match 3]
US$14.99 ,0,0,  May 26  2015,  [Very Positive],348550,  [Fighting- 2D Fighter- Anime- Great Soundtrack- Action- Arcade- Competitive- Local Multiplayer- 2D- e-sports- Singleplayer]
,US$4.99 ,US$0.49 ,  Aug 21  2015,  [Mixed],392930,  [Strategy- Action- Adventure- Indie- Simulation- Casual- RPG]
,US$19.99 ,US$12.99 ,  Feb 17  2016,  [Mixed- Mixed],433850,  [Early Access- Survival- Massively Multiplayer- Action- Multiplayer- Open World- Zombies- Adventure- PvP- FPS- Walking Simulator- Third-Person Shooter- Co-op- Nudity]
US$39.99 ,0,0,  Sep 27  2012,  [Mixed],214630,  [Action- Zombies- Multiplayer- FPS- Shooter]
US$9.99 ,0,0,  Jun 25  2015,  [Very Positive],366970,  [Action- Indie- Great Soundtrack- Female Protagonist- Puzzle-Platformer- Platformer- Singleplayer- 2D]
Free to Play,0,0,  Jun 16  2016,  [Mixed],456570,  [Action- VR]
US$1.99 ,0,0,  Aug 5  2015,  [Mixed],377310,  [Indie- Action]
US$9.99 ,0,0,  May 10  2007,  [Mixed],289580,  [Strategy- RTS- World War I]
Free to Play,0,0,  Mar 14  2016,  [Mixed- Mixed],434110,  [Free to Play- Simulation- Sports- Pool- Indie- Multiplayer]
US$4.99 ,0,0,  Sep 23  2015,  [Mixed],397210,  [Casual- Education]
Free To Play,0,0,  Jun 21  2016,  [Mostly Positive],472060,  [Free to Play- Strategy- Indie- Card Game- Medieval- Competitive]
Free to Play,0,0,  Apr 5  2016,  [Very Positive- Mostly Positive],314970,  [Free to Play- Strategy- Indie- Turn-Based Strategy- Multiplayer- Singleplayer- War]
US$2.99 ,0,US$7.91 ,  Sep 20  2013,  [Very Positive],304290,  [Indie- Choose Your Own Adventure- RPG- Superhero- Interactive Fiction- Female Protagonist- Story Rich]
US$14.99 ,0,0,  Oct 15  2013,  [Very Positive],248550,  [Action- Indie- Platformer- Adventure- Local Co-Op- Beat 'em up- Fighting- Robots- Local Multiplayer- Controller- Split Screen- Co-op- Mechs- 2.5D- 4 Player Local- Character Customization- Singleplayer]
US$2.99 ,0,0,  May 9  2016,  [Positive],413700,  [Indie- Casual- Arcade- Difficult- Minimalist- Procedural Generation- Rhythm- Runner- Fast-Paced- Music-Based Procedural Generation]
US$12.99 ,0,0,  Aug 13  2016,  [Mostly Positive],511010,  [Early Access- Action- Adventure- RPG- Indie- Platformer- Metroidvania- Female Protagonist- Exploration- Beat 'em up- Puzzle-Platformer- Side Scroller- Controller- Action RPG- Hack and Slash]
US$9.99 ,0,0,  Feb 23  2012,  [Mostly Negative],253770,  [Simulation- Driving- Singleplayer- Fast-Paced]
Free To Play,0,0,  Jul 13  2012,  [Positive],351410,  [Free to Play- Indie- Action]
US$5.99 ,0,0,  Feb 17  2016,  [],439740,  [Early Access- Adventure- Indie- Casual]
US$4.99 ,0,US$20.97 ,  Jul 7  2016,  [],494410,  [Indie- Simulation]
US$4.99 ,0,0,  Jul 29  2016,  [Positive],448520,  [Indie- Casual- Action- Adventure- Platformer]
US$9.99 ,0,0,  Jul 1  1994,  [Mixed],355250,  [Action- Star Wars- Space- Singleplayer- Space Sim- Simulation]
US$4.99 ,0,0,  Dec 23  2010,  [Mostly Positive],320670,  [Casual- Adventure- Match 3- Puzzle- Atmospheric]
US$4.99 ,0,0,  Mar 10  2015,  [Mostly Positive],355520,  [RPG- Indie- Adventure- RPGMaker- JRPG- Casual- Point & Click]
US$18.99 ,0,US$35.16 ,  Oct 19  2015,  [Mostly Negative],306670,  [Adventure- Action- Villain Protagonist- Co-op- RPG- Multiplayer- Dark Humor]
US$9.99 ,0,0,  Sep 4  2007,  [Mostly Positive- Mostly Positive],24840,  [Action- World War II- FPS- Multiplayer- Shooter- War- Singleplayer- Military- First-Person- Classic- Atmospheric- Historical]
,US$7.99 ,US$4.79 ,  Apr 5  2016,  [Mostly Positive],427890,  [Action- Indie- Casual- VR]
US$3.99 ,0,US$34.95 ,  Jan 1  2006,  [],498260,  [Movie- Fantasy- Comedy- Sci-fi- Action-Adventure]
US$19.99 ,US$39.99 ,US$19.99 ,  May 19  2015,  [Mostly Positive- Mostly Positive],266310,  [Game Development- Design & Illustration- Utilities- Animation & Modeling- Software- Software Training- GameMaker- Education- Multiplayer- FPS- Shooter- Action- Indie- Simulation- Strategy- VR- Singleplayer- Horror- Zombies- Crafting]
US$0.49 ,US$7.99 ,US$1.59 ,  Jan 12  2015,  [Mixed],340650,  [RPG- Indie- RPGMaker]
US$3.99 ,0,0,  Apr 7  2016,  [Mostly Positive],460150,  [Indie- Casual- Simulation- Visual Novel- Great Soundtrack- Story Rich- Anime]
US$23.99 ,0,0,  Oct 15  2014,  [Very Positive- Very Positive],251730,  [RPG- Dungeon Crawler- Adventure- Puzzle- Fantasy- First-Person- Grid-Based Movement- Indie- Singleplayer- Atmospheric- Difficult- Party-Based RPG- Level Editor- Great Soundtrack- Moddable- Action- Turn-Based]
,US$4.99 ,US$0.99 ,  Dec 31  1998,  [Positive],292860,  [Casual- Family Friendly- Adventure- Point & Click]
US$0.99 ,0,0,  Apr 22  2016,  [Negative],458060,  [Casual- Visual Novel]
US$9.99 ,0,0,  Jul 7  2009,  [Mostly Positive],12690,  [Simulation- Hunting- Sports- America]
Free,0,0,  Feb 19  2015,  [Very Positive- Very Positive],351570,  [Horror- Zombies- Survival Horror- Gore- Action- Short- Free to Play- Multiplayer- Shooter]
Free to Play,0,0,  May 23  2016,  [Mixed],441020,  [RPG- Strategy- Free to Play]
,US$3.99 ,US$1.99 ,  Jun 3  2016,  [Mostly Positive],482420,  [Strategy- Indie- Simulation]
US$9.99 ,0,0,  Nov 14  2014,  [Mixed],326730,  [RPG- Adventure- RPGMaker- Indie- Female Protagonist- Story Rich]
US$9.99 ,0,0,  Oct 16  2015,  [Mixed],402300,  [Strategy- Simulation]
US$4.99 ,0,US$63.69 ,  Jun 5  2013,  [Positive],228601,  [Strategy- RTS]
US$24.99 ,0,0,  Nov 14  2014,  [Mixed],328600,  [Strategy- Turn-Based Strategy- Turn-Based- Tactical- Top-Down- Sci-fi- Asynchronous Multiplayer- Cyberpunk- Great Soundtrack]
US$39.99 ,0,0,  Nov 18  2014,  [Mostly Positive- Mostly Positive],298110,  [Open World- Action- FPS- Shooter- Adventure- First-Person- Co-op- Singleplayer- Hunting- Multiplayer- Atmospheric- Stealth- Survival- Online Co-Op- Story Rich- Exploration- Crafting- Sandbox- RPG- Action RPG]
US$0.99 ,0,0,  Mar 25  2016,  [Mixed],454570,  [Indie- Strategy- RPG- Simulation- RPGMaker- Historical]
US$4.99 ,0,0,  Jun 22  2010,  [Mixed],386700,  [Simulation- Indie- Strategy]
US$49.99 ,0,0,  Sep 29  2015,  [Mostly Positive- Mixed],321960,  [Strategy- Turn-Based Strategy- RPG- Fantasy- Turn-Based- Singleplayer- Multiplayer- Story Rich- Adventure- Atmospheric- Co-op]
US$9.99 ,0,0,  Oct 4  2005,  [Very Positive],19800,  [Action- FPS- World War II- Tactical- Strategy- Military- Singleplayer]
US$9.99 ,0,0,  Oct 17  2005,  [Very Positive- Very Positive],21090,  [Horror- FPS- Action- Bullet Time- Classic- Singleplayer- Shooter- Atmospheric- Gore- First-Person- Story Rich- Sci-fi- Dark- Psychological Horror- Great Soundtrack]
Free to Play,0,0,  Sep 3  2015,  [Mostly Positive],396030,  [VR- Free to Play- Racing- Indie- Strategy- Singleplayer- Science- Simulation- Exploration- Sci-fi- Physics- Funny- Action- Education- Dynamic Narration- Comedy]
Free to Play,0,0,  May 12  2016,  [Mixed],392060,  [Free to Play- Action- Indie- Multiplayer- MOBA- PvP- Open World]
US$9.99 ,0,0,  Feb 22  2008,  [Negative],410130,  [Adventure- Point & Click]
US$5.99 ,0,0,  Feb 2  2011,  [Mixed],63660,  [Adventure- Puzzle- Classic- Point & Click- Casual- Exploration- Atmospheric- Surreal- Story Rich- Mystery- First-Person- 1990's- FMV- Steampunk]
US$0.99 ,0,US$7.59 ,  Nov 19  2012,  [Mostly Positive],216411,  [Action]
US$39.99 ,0,0,  May 17  2016,  [Mixed- Mixed],223100,  [Action- Open World- FPS- Shooter- Adventure- Multiplayer- Online Co-Op- War- Co-op- First-Person- Stealth- Atmospheric- Singleplayer- Military- Survival- Dystopian- Futuristic- Crafting- Story Rich- Post-apocalyptic]
US$5.99 ,0,0,  Dec 17  2014,  [Very Positive],333260,  [Indie- Casual- Adventure- Platformer]
Free,0,0,  Oct 26  2015,  [Very Positive- Very Positive],458280,  [Free to Play- Gaming- FPS- Action- Documentary- Multiplayer- Shooter- Episodic- Online Co-Op- Casual- First-Person- Singleplayer- Adventure- Massively Multiplayer- Action-Adventure- Pixel Graphics- Games Workshop- Physics- Drama- Anime]
US$9.99 ,0,0,  Sep 24  2013,  [Very Positive- Overwhelmingly Positive],236450,  [Arcade- Retro- Classic- Score Attack- Action- Remake- 2D- Great Soundtrack- Casual- Fast-Paced- Singleplayer- Puzzle- Strategy- Multiplayer- Rogue-like]
US$3.99 ,0,0,  Dec 10  2015,  [Mostly Negative],424060,  [RPG- Strategy- Indie- Survival- Exploration- RPGMaker- Rogue-lite]
US$9.99 ,0,0,  Nov 19  2008,  [Mixed],17180,  [Strategy]
US$7.49 ,0,US$49.37 ,  Nov 24  2015,  [Positive],334782,  [Simulation- Racing- Sports]
US$5.49 ,0,US$49.37 ,  Sep 28  2015,  [Positive],334781,  [Simulation- Racing- Sports]
US$5.49 ,0,US$49.37 ,  Jan 29  2016,  [Positive],334780,  [Simulation- Racing- Sports]
US$9.99 ,0,0,  Jan 19  2016,  [Very Positive],367020,  [Simulation- Anime- Visual Novel- Indie- Adventure- Nudity- Dating Sim]
US$0.99 ,0,US$7.59 ,  Nov 19  2012,  [Positive],216419,  [Action]
US$4.99 ,0,0,  Aug 11  2016,  [Mostly Positive],513140,  [Action- Adventure- Indie- Strategy]
US$19.99 ,0,US$119.93 ,  Oct 26  2009,  [Very Positive- Very Positive],8980,  [FPS- RPG- Co-op- Action- Loot- Online Co-Op- Shooter- First-Person- Sci-fi- Comedy- Open World- Multiplayer- Post-apocalyptic- Singleplayer- Action RPG- Funny- Dark Humor- Adventure- Gore- Local Co-Op]
US$14.99 ,0,0,  Jun 10  2015,  [Mixed],336250,  [Racing- Action- Sports]
US$6.99 ,0,US$14.98 ,  Apr 8  2016,  [Positive],459750,  [RPG- Indie- Adventure]
US$11.99 ,0,0,  Aug 20  2015,  [Very Positive],269690,  [Exploration- Sci-fi- Adventure- Indie- Space- RPG- Rogue-like- Pixel Graphics- 2D]
US$4.99 ,0,0,  Sep 14  2016,  [Mostly Positive],506550,  [Action- Indie- Racing- Casual- VR]
US$2.99 ,0,0,  Nov 9  2015,  [Positive],416800,  [Strategy- Action- Casual- Horror- Comedy]
US$6.99 ,0,0,  Sep 8  2015,  [Mostly Negative],324270,  [Adventure- Indie]
US$4.99 ,0,0,  Jan 28  2014,  [Mixed],255030,  [Indie- Action- RPG]
US$1.99 ,0,0,  Oct 30  2015,  [Mostly Positive],365880,  [Adventure- Indie- Point & Click- Mystery- Episodic- Thriller- First-Person- Puzzle- Casual- Sci-fi- Story Rich- Atmospheric]
US$14.99 ,0,0,  Apr 2  2015,  [Very Positive- Very Positive],270150,  [Action- Tactical- Top-Down- Shooter- Multiplayer- Co-op- Indie- Open World- Strategy- War- Singleplayer- Military- RPG- RTS- Simulation- Sandbox- Massively Multiplayer- Isometric- Adventure- Survival]
US$9.99 ,0,US$26.08 ,  May 19  2016,  [Positive],462880,  [RPG- Strategy- Action]
Free to Play,0,US$59.98 ,  Dec 18  2015,  [Positive],406950,  [Utilities]
US$14.99 ,0,0,  Jul 23  2015,  [Mixed- Mostly Positive],327060,  [Action- Indie- Platformer- Atmospheric- 2D- Singleplayer- Adventure- Difficult]
US$2.99 ,0,US$46.60 ,  Feb 19  2015,  [Mostly Positive],349260,  [Indie- Action- Shoot 'Em Up- Co-op- Fast-Paced- Shooter]
US$0.99 ,0,0,  Jul 22  2016,  [Mixed],495300,  [Simulation- VR- Memes- Politics]
US$29.99 ,0,0,  Jun 22  2016,  [Positive],345620,  [Visual Novel- Anime- Adventure- Casual- Story Rich- Nudity]
Free to Play,0,0,  Apr 1  2016,  [Mostly Positive],428870,  [Free to Play- Adventure- RPGMaker- Indie- RPG- Horror- Surreal- Pixel Graphics- Female Protagonist]
Free to Play,0,0,  Aug 13  2014,  [Mostly Positive- Mostly Positive],317470,  [Free to Play- Building- Multiplayer- Sandbox- Massively Multiplayer- Open World- Adventure- Crafting- Cute- Indie- Survival- Casual- Action- Co-op- RPG- 3D Platformer- Singleplayer- MMORPG- FPS- 2D]
US$4.99 ,0,0,  Feb 23  2015,  [Mostly Positive],301050,  [Adventure- Indie- Puzzle- Retro]
US$9.99 ,0,0,  Nov 8  2013,  [Very Positive- Very Positive],251990,  [Visual Novel- Anime- Female Protagonist- Indie- Simulation- Difficult- Strategy- Fantasy- Singleplayer- RPG- Cute- Medieval- Multiple Endings- Choose Your Own Adventure- Politics- Story Rich- Character Customization- 2D- Casual- Rogue-like]
US$4.99 ,0,0,  Jul 17  2016,  [Positive],500470,  [Early Access- Education]
US$9.99 ,0,0,  Apr 17  2014,  [Mostly Positive],271570,  [Indie- Action- Co-op- Multiplayer- Space- Puzzle- Local Co-Op- Online Co-Op- Shooter]
US$4.99 ,0,US$59.93 ,  Sep 23  2005,  [Very Positive- Very Positive],313500,  [Strategy- World War II- RTS- Atmospheric- Military- Tactical- Singleplayer- Historical- Classic- War- Realistic- Great Soundtrack- Tanks- Difficult- Dynamic Narration- Real Time Tactics]
,US$6.99 ,US$2.79 ,  Nov 21  1997,  [Very Positive],294670,  [Adventure- Casual- Point & Click- Family Friendly]
US$14.99 ,0,0,  Nov 30  2010,  [Very Positive- Overwhelmingly Positive],40800,  [Platformer- Indie- Difficult- 2D- Great Soundtrack- Singleplayer- Fast-Paced- Retro- Pixel Graphics- Controller- Gore- Action- Time Attack- Funny- Comedy- Side Scroller- Replay Value- Adventure- Casual- Level Editor]
US$4.99 ,0,US$16.18 ,  Jun 1  2016,  [],483300,  [Adventure- Indie]
US$14.99 ,0,0,  Mar 6  2014,  [Very Positive- Very Positive],204530,  [Strategy- Action- Indie- Tower Defense- Top-Down- RTS- Sci-fi- Singleplayer- Aliens- Tactical- 2D]
US$1.99 ,US$49.99 ,US$34.99 ,  Apr 27  2016,  [Very Positive- Very Positive],463210,  [Indie- Action- Casual- Simulation- Funny- Shooter- Shoot 'Em Up- Top-Down Shooter]
US$19.99 ,0,0,  Mar 1  2016,  [Very Positive- Mixed],342480,  [Free to Play- Action- Multiplayer- FPS- Indie- Shooter- Sandbox- Building- Open World- Survival- First-Person- Local Co-Op- Co-op- Singleplayer- Pixel Graphics- Voxel- Adventure- Split Screen]
US$0.49 ,US$2.99 ,US$0.59 ,  Jan 1  2014,  [Mixed],329000,  [RPG- Indie- Adventure- Simulation- RPGMaker]
US$9.99 ,0,0,  Mar 27  2012,  [Mostly Negative],200630,  [Strategy- Action]
US$4.99 ,0,0,  Jul 22  2015,  [Mixed],385700,  [Action- Indie- FPS]
US$1.99 ,US$126.61 ,US$63.13 ,  Aug 14  2015,  [Mixed- Mostly Positive],391260,  [RPG- RPGMaker- Adventure- Strategy- Action- Indie- Casual- Anime- Shoot 'Em Up]
US$7.99 ,0,0,  Oct 11  2010,  [Mostly Positive],70200,  [Casual- Adventure- Simulation- Card Game]
US$19.99 ,0,0,  Jul 20  2016,  [Positive],295670,  [Early Access- Action- Indie- Local Co-Op- Sci-fi- Multiplayer- Procedural Generation- Co-op- Aliens- Colorful- Pixel Graphics- Great Soundtrack- Arcade- Platformer- Online Co-Op]
US$3.49 ,0,US$99.71 ,  Jan 7  2011,  [Mixed],35137,  [Action- Adventure]
US$1.99 ,0,US$126.93 ,  Feb 24  2015,  [Positive],320388,  [Action- Adventure]
US$14.99 ,0,US$17.98 ,  Mar 29  2016,  [Very Positive],409660,  [Action- Indie- Adventure- Platformer- Memes- Great Soundtrack- 2D- Pixel Graphics- Difficult- Singleplayer]
US$3.99 ,0,0,  Aug 4  2015,  [Mostly Positive],380700,  [Action- Adventure- Indie- Casual- Zombies]
US$1.99 ,0,US$126.93 ,  Feb 24  2015,  [Positive],320387,  [Action- Adventure]
US$19.99 ,0,US$39.61 ,  Aug 2  2012,  [Very Positive- Very Positive],211720,  [RPG- Open World- Vampire- Fantasy- Adventure- Exploration- Action- Singleplayer- Moddable- Dragons- First-Person- Magic- Werewolves- Sandbox- Atmospheric- Third Person]
US$9.99 ,0,0,  Apr 30  1998,  [Very Positive- Very Positive],13250,  [Classic- FPS- Action- Great Soundtrack- Sci-fi- Atmospheric- Multiplayer- Shooter- First-Person- Singleplayer- 1990's- Female Protagonist- Adventure- Fast-Paced]
US$1.99 ,0,US$126.93 ,  Feb 24  2015,  [Mostly Negative],320383,  [Action- Adventure]
,US$3.99 ,US$1.99 ,  Aug 25  2016,  [],518680,  [Action- Indie- Casual]
US$1.99 ,0,US$126.93 ,  Feb 24  2015,  [],320381,  [Action- Adventure]
US$4.99 ,0,0,  Apr 1  1994,  [Mostly Positive],412380,  [Action- Beat 'em up- Fighting]
US$19.99 ,0,0,  Mar 25  2014,  [Mostly Positive],265950,  [Adventure- Indie- First-Person- Exploration- Walking Simulator- Puzzle- Story Rich- VR- Atmospheric- Horror- Singleplayer- Casual]
US$14.99 ,0,0,  Jun 1  2016,  [Mixed],479100,  [Strategy- Indie- Simulation]
US$9.99 ,0,0,  Jul 1  2013,  [Very Positive],238050,  [Action- FPS- Classic- Shooter- Retro]
US$6.99 ,0,0,  Apr 25  2014,  [Very Positive],275470,  [Indie- Puzzle- Strategy- Action- Robots- Casual]
US$4.99 ,0,0,  Oct 29  2015,  [Very Positive],291770,  [Adventure- Indie- Psychological Horror- Horror- Point & Click]
US$0.99 ,0,0,  Mar 20  2016,  [Positive],447240,  [Casual- Indie- Puzzle- Difficult- Singleplayer]
